PID;Year Built;Lot Frontage;Lot Area;Street;Alley;Lot Shape;Land Contour;Utilities;Lot Config;Land Slope;Neighborhood;Condition 1;Condition 2;Bldg Type;House Style;Overall Qual;Overall Cond;Year Remod/Add;1st Flr SF;2nd Flr SF;3Ssn Porch;Central Air;Enclosed Porch;Exter Cond;Exter Qual;Exterior 1st;Exterior 2nd;Fireplace Qu;Gr Liv Area;Heating QC;Kitchen AbvGr;Kitchen Qual;Low Qual Fin SF;MS SubClass;MS Zoning;Mas Vnr Area;Mas Vnr Type;Open Porch SF;Paved Drive;Roof Matl;Roof Style;Screen Porch;TotRms AbvGrd;Wood Deck SF;electrical;fence;fireplaces;foundation;functional;heating;Sale_Date;Sale Type;Sale Condition;saleprice;saleDate;Mo_Sold;Yr_Sold;Bsmt Full Bath;Bsmt Half Bath;Bedroom;Bsmt Unf SF;Bsmt Cond;Bsmt Half Bath_1;BsmtFin Type 1;BsmtFin Type 2;Total Bsmt SF;Bsmt Exposure;Bsmt Full Bath_1;Bsmt Qual;BsmtFin SF 2;BsmtFin SF 1;Garage Cond;Garage Type;Garage Yr Blt;Garage Cars;Garage Qual;Garage Finish;Garage Area;Misc Feature;Misc Val;Pool QC;Pool Area
535457070;1961;70;7000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;Norm                          ;Normal;1Fam  ;1Story;5;4;1961;1150;0;0;Y;0;3;3;BrkFace;BrkFace;NA;1150;3;1;3;0;20;6;0;None   ;0;Y;CompShg;Hip    ;162;6;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,15329E+12;WD   ;Normal ;146000;2006/07/19 00:00:00.000;7;2006;1;0;3;369;TA;0;GLQ;Unf;1150;No;0;TA;0;781;TA;Attchd;1961;1;TA;RFn;288;;;;
535457090;1960;81;7635;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;North Ames         ;Norm                          ;Normal;1Fam  ;1Story;5;6;1960;1175;0;0;Y;0;3;3;BrkFace;Wd Sdng;NA;1175;1;1;3;0;20;6;0;None   ;0;Y;CompShg;Gable  ;0;6;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,27692E+12;WD   ;Normal ;148000;2010/06/19 00:00:00.000;6;2010;1;1;3;237;TA;0;Rec;LwQ;1175;No;0;TA;350;588;TA;Detchd;1960;2;TA;RFn;484;;;;
535475010;1964;76;7570;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;North Ames         ;Norm                          ;Normal;1Fam  ;2Story;6;5;1964;993;813;0;Y;0;3;3;HdBoard;HdBoard;NA;1806;3;1;3;0;60;6;420;BrkFace;55;Y;CompShg;Gable  ;0;8;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,23701E+12;WD   ;Normal ;144750;2009/03/14 00:00:00.000;3;2009;0;1;1;780;TA;0;Unf;Unf;780;No;0;TA;0;0;TA;Attchd;1964;2;TA;Unf;483;;;;
535475010;1964;76;7570;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;North Ames         ;Norm                          ;Normal;1Fam  ;2Story;6;5;1964;993;813;0;Y;0;3;3;HdBoard;HdBoard;NA;1806;3;1;3;0;60;6;420;BrkFace;55;Y;CompShg;Gable  ;0;8;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,23701E+12;WD   ;Normal ;144750;2009/03/14 00:00:00.000;3;2009;1;0;3;780;TA;0;Unf;Unf;780;No;0;TA;0;0;TA;Attchd;1964;2;TA;Unf;483;;;;
535475020;1963;71;7056;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;Norm                          ;Normal;1Fam  ;2Story;6;5;1963;983;813;0;Y;0;3;3;HdBoard;HdBoard;TA;1796;3;1;3;0;60;6;415;BrkFace;50;Y;CompShg;Hip    ;0;8;0;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,22439E+12;WD   ;Normal ;140000;2008/10/19 00:00:00.000;10;2008;1;1;1;380;TA;0;BLQ;Unf;780;No;1;TA;0;400;TA;Attchd;1963;2;TA;RFn;483;;;;
535475020;1963;71;7056;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;Norm                          ;Normal;1Fam  ;2Story;6;5;1963;983;813;0;Y;0;3;3;HdBoard;HdBoard;TA;1796;3;1;3;0;60;6;415;BrkFace;50;Y;CompShg;Hip    ;0;8;0;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,22439E+12;WD   ;Normal ;140000;2008/10/19 00:00:00.000;10;2008;0;0;3;380;TA;0;BLQ;Unf;780;No;1;TA;0;400;TA;Attchd;1963;2;TA;RFn;483;;;;
535476110;1978;75;8604;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;North Ames         ;Norm                          ;Normal;Duplex;SFoyer;5;7;1978;941;0;0;Y;0;2;3;Plywood;Plywood;NA;941;2;1;2;0;90;6;124;BrkFace;40;Y;CompShg;Gable  ;0;4;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,258E+12;WD   ;Normal ;145000;2009/11/12 00:00:00.000;11;2009;1;0;2;0;TA;0;GLQ;Unf;941;Av;1;Gd;0;941;TA;Attchd;1978;2;TA;Unf;564;;;;
535476240;1963;80;7936;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;Norm                          ;Normal;1Fam  ;1Story;6;6;1963;1045;0;0;Y;0;3;3;HdBoard;HdBoard;Fa;1045;3;1;3;0;20;6;0;None   ;0;Y;CompShg;Hip    ;0;6;0;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,2402E+12;WD   ;Normal ;127000;2009/04/20 00:00:00.000;4;2009;1;0;3;219;TA;0;BLQ;Unf;1045;No;1;TA;0;826;TA;Attchd;1963;1;TA;RFn;264;;;;
535476350;1963;80;9760;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Mod;North Ames         ;Norm                          ;Normal;1Fam  ;1Story;6;7;1984;1395;0;0;Y;113;3;3;Wd Sdng;Wd Sdng;TA;1395;3;1;3;0;20;6;218;BrkFace;0;Y;CompShg;Hip    ;240;7;657;SBrkr;NA   ;1;CBlock;Min1;GasA ;1,27502E+12;WD   ;Normal ;192000;2010/05/28 00:00:00.000;5;2010;1;0;2;415;TA;0;BLQ;LwQ;1395;Gd;1;TA;263;717;TA;Attchd;1963;2;TA;RFn;440;;;;
535476360;1964;80;9760;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Mod;North Ames         ;Norm                          ;Normal;1Fam  ;2Story;6;8;1993;1020;831;0;Y;0;3;3;Wd Sdng;Wd Sdng;Fa;1851;2;1;2;0;60;6;340;BrkFace;42;Y;CompShg;Hip    ;0;7;239;SBrkr;MnWw ;1;CBlock;Typ ;GasA ;1,18404E+12;WD   ;Normal ;187000;2007/07/10 00:00:00.000;7;2007;1;1;1;169;TA;0;BLQ;Rec;822;Gd;0;TA;117;536;TA;Attchd;1964;2;TA;RFn;440;;;;
535476360;1964;80;9760;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Mod;North Ames         ;Norm                          ;Normal;1Fam  ;2Story;6;8;1993;1020;831;0;Y;0;3;3;Wd Sdng;Wd Sdng;Fa;1851;2;1;2;0;60;6;340;BrkFace;42;Y;CompShg;Hip    ;0;7;239;SBrkr;MnWw ;1;CBlock;Typ ;GasA ;1,18404E+12;WD   ;Normal ;187000;2007/07/10 00:00:00.000;7;2007;1;0;2;169;TA;0;BLQ;Rec;822;Gd;0;TA;117;536;TA;Attchd;1964;2;TA;RFn;440;;;;
535476370;1964;80;9760;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Mod;North Ames         ;Norm                          ;Normal;1Fam  ;2Story;6;6;1964;798;813;0;Y;0;3;3;HdBoard;HdBoard;NA;1611;3;1;3;0;60;6;360;BrkFace;128;Y;CompShg;Gable  ;189;7;328;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,21411E+12;WD   ;Normal ;167900;2008/06/22 00:00:00.000;6;2008;1;1;1;0;TA;0;GLQ;LwQ;780;Gd;1;TA;106;674;TA;Attchd;1964;2;TA;RFn;442;;;;
535476370;1964;80;9760;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Mod;North Ames         ;Norm                          ;Normal;1Fam  ;2Story;6;6;1964;798;813;0;Y;0;3;3;HdBoard;HdBoard;NA;1611;3;1;3;0;60;6;360;BrkFace;128;Y;CompShg;Gable  ;189;7;328;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,21411E+12;WD   ;Normal ;167900;2008/06/22 00:00:00.000;6;2008;0;0;3;0;TA;0;GLQ;LwQ;780;Gd;1;TA;106;674;TA;Attchd;1964;2;TA;RFn;442;;;;
535477020;1966;70;7700;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;PosN                          ;Normal;1Fam  ;2Story;6;5;1966;1051;788;0;Y;216;3;3;MetalSd;MetalSd;TA;1839;3;1;3;0;60;6;351;BrkFace;124;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,27666E+12;WD   ;Normal ;155000;2010/06/16 00:00:00.000;6;2010;1;1;0;756;TA;0;Unf;Unf;756;No;0;TA;0;0;TA;Attchd;1966;2;TA;Unf;442;;;;
535477020;1966;70;7700;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;PosN                          ;Normal;1Fam  ;2Story;6;5;1966;1051;788;0;Y;216;3;3;MetalSd;MetalSd;TA;1839;3;1;3;0;60;6;351;BrkFace;124;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,27666E+12;WD   ;Normal ;155000;2010/06/16 00:00:00.000;6;2010;0;0;4;756;TA;0;Unf;Unf;756;No;0;TA;0;0;TA;Attchd;1966;2;TA;Unf;442;;;;
535477060;1966;69;7590;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;PosN                          ;Normal;1Fam  ;2Story;6;5;1966;660;688;0;Y;0;3;3;VinylSd;VinylSd;Fa;1348;3;1;3;0;60;6;266;BrkFace;108;Y;CompShg;Gable  ;0;6;188;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,1538E+12;WD   ;Normal ;155000;2006/07/25 00:00:00.000;7;2006;1;1;1;148;TA;0;BLQ;Unf;660;No;0;TA;0;512;TA;Attchd;1966;2;TA;RFn;453;;;;
535477060;1966;69;7590;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;PosN                          ;Normal;1Fam  ;2Story;6;5;1966;660;688;0;Y;0;3;3;VinylSd;VinylSd;Fa;1348;3;1;3;0;60;6;266;BrkFace;108;Y;CompShg;Gable  ;0;6;188;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,1538E+12;WD   ;Normal ;155000;2006/07/25 00:00:00.000;7;2006;0;0;2;148;TA;0;BLQ;Unf;660;No;0;TA;0;512;TA;Attchd;1966;2;TA;RFn;453;;;;
535477090;1963;69;7590;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;PosN                          ;Normal;1Fam  ;1Story;5;5;1963;1117;0;0;Y;0;3;3;Wd Sdng;Wd Sdng;NA;1117;1;1;3;0;20;6;0;None   ;0;Y;CompShg;Gable  ;0;6;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,21083E+12;COD  ;Normal ;136870;2008/05/15 00:00:00.000;5;2008;1;0;3;1117;TA;0;Unf;Unf;1117;No;0;TA;0;0;TA;Attchd;1963;1;TA;Unf;264;;;;
535477130;1962;69;7590;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;PosN                          ;Normal;1Fam  ;2Story;5;5;1962;876;936;0;Y;0;3;3;VinylSd;VinylSd;TA;1812;3;1;3;0;60;6;288;BrkFace;168;Y;CompShg;Gable  ;0;8;0;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,18413E+12;WD   ;Normal ;169500;2007/07/11 00:00:00.000;7;2007;0;0;0;324;TA;0;ALQ;Unf;864;No;0;TA;0;540;TA;Attchd;1962;1;TA;RFn;264;;;;
535477130;1962;69;7590;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;PosN                          ;Normal;1Fam  ;2Story;5;5;1962;876;936;0;Y;0;3;3;VinylSd;VinylSd;TA;1812;3;1;3;0;60;6;288;BrkFace;168;Y;CompShg;Gable  ;0;8;0;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,18413E+12;WD   ;Normal ;169500;2007/07/11 00:00:00.000;7;2007;2;0;4;324;TA;0;ALQ;Unf;864;No;0;TA;0;540;TA;Attchd;1962;1;TA;RFn;264;;;;
535477150;1962;60;6600;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;PosN                          ;Normal;1Fam  ;1Story;5;5;1962;894;0;0;N;0;3;3;MetalSd;MetalSd;NA;894;2;1;3;0;20;6;0;None   ;0;Y;CompShg;Hip    ;0;5;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,25135E+12;WD   ;Normal ;109500;2009/08/27 00:00:00.000;8;2009;1;0;2;894;TA;0;Unf;Unf;894;No;0;TA;0;0;TA;Detchd;1962;1;TA;Unf;308;;;;
535477180;1962;60;6600;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;PosN                          ;Normal;1Fam  ;1Story;5;5;1962;864;0;0;Y;0;3;3;Wd Sdng;Wd Sdng;NA;864;2;1;3;0;20;6;0;None   ;0;Y;CompShg;Hip    ;0;5;58;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,19882E+12;WD   ;Normal ;125500;2007/12/28 00:00:00.000;12;2007;1;0;2;312;TA;0;ALQ;BLQ;864;No;0;TA;442;110;TA;Detchd;1962;1;TA;Unf;294;;;;
535478010;1962;69;10205;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;North Ames         ;Norm                          ;Normal;1Fam  ;SFoyer;5;5;1962;999;0;0;Y;0;3;3;MetalSd;MetalSd;NA;999;3;1;3;0;85;6;0;None   ;72;Y;CompShg;Gable  ;0;6;150;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,14732E+12;WD   ;Normal ;134500;2006/05/11 00:00:00.000;5;2006;1;0;3;141;TA;0;BLQ;Unf;925;Av;1;TA;0;784;TA;Attchd;1962;1;TA;Unf;300;;;;
535478040;1962;66;6760;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;Norm                          ;Normal;1Fam  ;SFoyer;5;5;1962;936;0;0;Y;160;3;3;HdBoard;HdBoard;Po;936;3;1;3;0;85;6;0;None   ;90;Y;CompShg;Gable  ;0;6;24;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,19277E+12;WD   ;Normal ;130000;2007/10/19 00:00:00.000;10;2007;1;0;3;162;TA;0;ALQ;Unf;896;Av;1;TA;0;734;TA;Attchd;1962;1;TA;RFn;288;;;;
535478070;1962;74;7400;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;North Ames         ;Adjacent to arterial street   ;Normal;1Fam  ;1Story;7;6;1962;1045;0;0;Y;0;3;3;Wd Sdng;Wd Sdng;NA;1045;2;1;3;0;20;6;0;None   ;0;Y;CompShg;Gable  ;0;6;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,14318E+12;WD   ;Normal ;120000;2006/03/24 00:00:00.000;3;2006;1;0;3;236;TA;0;LwQ;Unf;1045;No;1;TA;0;809;TA;Detchd;1962;2;TA;Unf;528;;;;
535478090;1962;70;7000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;Adjacent to arterial street   ;Normal;1Fam  ;1Story;5;6;1962;864;0;0;Y;0;3;3;Wd Sdng;Wd Sdng;NA;864;2;1;3;0;20;6;0;None   ;0;Y;CompShg;Gable  ;0;5;0;SBrkr;GdWo ;0;CBlock;Typ ;GasA ;1,13955E+12;WD   ;Normal ;105000;2006/02/10 00:00:00.000;2;2006;1;0;3;396;TA;1;BLQ;Unf;864;No;0;TA;0;468;TA;Attchd;1962;1;TA;Unf;336;;;;
535478110;1962;70;7000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;Adjacent to arterial street   ;Normal;2fmCon;SFoyer;5;5;1962;1025;0;0;Y;0;3;3;MetalSd;MetalSd;NA;1025;3;1;3;0;190;6;0;None   ;80;Y;CompShg;Gable  ;0;6;96;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,14223E+12;WD   ;Normal ;124000;2006/03/13 00:00:00.000;3;2006;1;0;3;72;TA;0;ALQ;Unf;1025;Av;1;TA;0;953;;;;;;;;;;;
902100010;1926;60;6978;Pave;NA  ;Regular             ;Bnk;AllPub;Inside ;Gtl;Old Town           ;Adjacent to arterial street   ;Normal;1Fam  ;1Story;5;7;1980;960;0;0;Y;116;2;2;MetalSd;MetalSd;NA;960;3;1;3;0;30;8;0;None   ;0;Y;CompShg;Gable  ;0;5;0;SBrkr;NA   ;0;BrkTil;Typ ;GasA ;1,17713E+12;WD   ;Normal ;103000;2007/04/21 00:00:00.000;4;2007;1;0;2;850;TA;0;Unf;Unf;850;No;0;TA;0;0;TA;Detchd;1981;2;TA;RFn;576;;;;
902100020;2008;56;9836;Pave;Grvl;Regular             ;Bnk;AllPub;Inside ;Gtl;Old Town           ;Adjacent to arterial street   ;Normal;1Fam  ;1Story;6;5;2008;1133;0;0;N;0;3;3;VinylSd;VinylSd;NA;1133;2;1;3;0;20;8;0;None   ;175;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;0;PConc ;Typ ;GasA ;1,22906E+12;WD   ;Abnorml;143000;2008/12/12 00:00:00.000;12;2008;1;0;3;96;TA;0;GLQ;Unf;192;No;1;TA;0;96;TA;Detchd;2008;1;TA;Unf;308;;;;
902100030;1925;30;5232;Pave;Grvl;Irregular           ;Bnk;AllPub;Inside ;Gtl;Old Town           ;Adjacent to arterial street   ;Normal;1Fam  ;1Story;5;5;2004;764;0;0;N;0;3;3;Wd Sdng;Wd Sdng;NA;764;2;1;3;0;30;8;0;None   ;0;N;CompShg;Gable  ;0;4;0;FuseP;NA   ;0;BrkTil;Typ ;GasA ;1,21402E+12;WD   ;Normal ;73000;2008/06/21 00:00:00.000;6;2008;1;0;2;680;TA;0;Unf;Unf;680;No;0;Fa;0;0;TA;Detchd;1965;2;TA;Unf;504;;;;
902100110;1900;62;9856;Pave;Grvl;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;5;8;2005;1007;1007;0;Y;167;2;2;CemntBd;CmentBd;NA;2014;1;1;3;0;70;8;0;None   ;72;Y;CompShg;Hip    ;0;8;0;FuseA;NA   ;0;PConc ;Typ ;GasA ;1,15035E+12;WD   ;Normal ;169000;2006/06/15 00:00:00.000;6;2006;1;0;1;716;TA;0;Unf;Unf;716;No;0;Fa;0;0;TA;Detchd;1900;2;TA;Unf;624;;;;
902100110;1900;62;9856;Pave;Grvl;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;5;8;2005;1007;1007;0;Y;167;2;2;CemntBd;CmentBd;NA;2014;1;1;3;0;70;8;0;None   ;72;Y;CompShg;Hip    ;0;8;0;FuseA;NA   ;0;PConc ;Typ ;GasA ;1,15035E+12;WD   ;Normal ;169000;2006/06/15 00:00:00.000;6;2006;1;0;4;716;TA;0;Unf;Unf;716;No;0;Fa;0;0;TA;Detchd;1900;2;TA;Unf;624;;;;
902100130;1925;57;9906;Pave;Grvl;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;4;4;1950;810;518;0;N;60;3;3;MetalSd;MetalSd;NA;1328;4;1;3;0;70;8;0;None   ;172;Y;CompShg;Gable  ;0;8;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,15907E+12;WD   ;Family ;107000;2006/09/24 00:00:00.000;9;2006;0;0;1;686;TA;0;Unf;Unf;686;No;0;TA;0;0;TA;Detchd;1940;1;TA;Unf;210;;;;
902100130;1925;57;9906;Pave;Grvl;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;4;4;1950;810;518;0;N;60;3;3;MetalSd;MetalSd;NA;1328;4;1;3;0;70;8;0;None   ;172;Y;CompShg;Gable  ;0;8;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,15907E+12;WD   ;Family ;107000;2006/09/24 00:00:00.000;9;2006;1;0;2;686;TA;0;Unf;Unf;686;No;0;TA;0;0;TA;Detchd;1940;1;TA;Unf;210;;;;
902101010;1926;               ;3950;Pave;Grvl;Regular             ;Bnk;AllPub;Inside ;Gtl;Old Town           ;Adjacent to arterial street   ;Normal;1Fam  ;1.5Fin;6;8;2004;818;406;0;Y;116;3;3;MetalSd;MetalSd;NA;1224;3;1;3;0;50;8;0;None   ;0;N;CompShg;Gable  ;0;5;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,26137E+12;WD   ;Normal ;115000;2009/12/21 00:00:00.000;12;2009;1;0;1;350;TA;0;Rec;Unf;818;No;0;TA;0;468;TA;Detchd;1926;1;TA;Unf;210;;;;
902101010;1926;               ;3950;Pave;Grvl;Regular             ;Bnk;AllPub;Inside ;Gtl;Old Town           ;Adjacent to arterial street   ;Normal;1Fam  ;1.5Fin;6;8;2004;818;406;0;Y;116;3;3;MetalSd;MetalSd;NA;1224;3;1;3;0;50;8;0;None   ;0;N;CompShg;Gable  ;0;5;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,26137E+12;WD   ;Normal ;115000;2009/12/21 00:00:00.000;12;2009;0;0;2;350;TA;0;Rec;Unf;818;No;0;TA;0;468;TA;Detchd;1926;1;TA;Unf;210;;;;
902101050;1948;60;9600;Pave;Grvl;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1.5Fin;5;6;1950;1226;442;0;Y;140;3;3;MetalSd;MetalSd;NA;1668;2;1;3;0;50;8;264;Stone  ;0;Y;CompShg;Gable  ;0;6;0;FuseA;NA   ;0;CBlock;Typ ;GasA ;1,14862E+12;WD   ;Normal ;135000;2006/05/26 00:00:00.000;5;2006;1;0;1;936;TA;0;Rec;Unf;1212;No;1;TA;0;276;TA;Detchd;1948;1;TA;Unf;240;;;;
902101050;1948;60;9600;Pave;Grvl;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1.5Fin;5;6;1950;1226;442;0;Y;140;3;3;MetalSd;MetalSd;NA;1668;2;1;3;0;50;8;264;Stone  ;0;Y;CompShg;Gable  ;0;6;0;FuseA;NA   ;0;CBlock;Typ ;GasA ;1,14862E+12;WD   ;Normal ;135000;2006/05/26 00:00:00.000;5;2006;0;0;2;936;TA;0;Rec;Unf;1212;No;1;TA;0;276;TA;Detchd;1948;1;TA;Unf;240;;;;
902102060;1904;60;10440;Pave;Grvl;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;5;8;2002;958;581;0;Y;68;3;3;MetalSd;MetalSd;Po;1539;2;1;2;0;70;8;0;None   ;78;P;CompShg;Gable  ;0;8;70;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,21402E+12;WD   ;Normal ;157500;2008/06/21 00:00:00.000;6;2008;0;0;0;650;TA;0;Unf;Unf;650;No;0;TA;0;0;TA;Detchd;1983;2;Gd;Unf;686;;;;
902102060;1904;60;10440;Pave;Grvl;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;5;8;2002;958;581;0;Y;68;3;3;MetalSd;MetalSd;Po;1539;2;1;2;0;70;8;0;None   ;78;P;CompShg;Gable  ;0;8;70;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,21402E+12;WD   ;Normal ;157500;2008/06/21 00:00:00.000;6;2008;2;0;3;650;TA;0;Unf;Unf;650;No;0;TA;0;0;TA;Detchd;1983;2;Gd;Unf;686;;;;
902102080;1910;60;10440;Pave;Grvl;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;5;6;1981;682;548;0;Y;128;3;3;Wd Sdng;Wd Sdng;NA;1230;2;1;3;0;50;8;0;None   ;0;Y;CompShg;Gable  ;0;5;74;SBrkr;MnPrv;0;PConc ;Typ ;GasA ;1,2428E+12;WD   ;Normal ;110000;2009/05/20 00:00:00.000;5;2009;1;1;0;440;TA;0;Unf;Unf;440;No;0;TA;0;0;TA;Detchd;1966;2;TA;Unf;440;;;;
902102080;1910;60;10440;Pave;Grvl;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;5;6;1981;682;548;0;Y;128;3;3;Wd Sdng;Wd Sdng;NA;1230;2;1;3;0;50;8;0;None   ;0;Y;CompShg;Gable  ;0;5;74;SBrkr;MnPrv;0;PConc ;Typ ;GasA ;1,2428E+12;WD   ;Normal ;110000;2009/05/20 00:00:00.000;5;2009;0;0;2;440;TA;0;Unf;Unf;440;No;0;TA;0;0;TA;Detchd;1966;2;TA;Unf;440;;;;
902102100;1900;60;4800;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1.5Fin;4;5;1954;1157;687;0;Y;0;3;3;Wd Sdng;Wd Sdng;Gd;1844;3;1;3;0;50;8;771;BrkFace;0;Y;CompShg;Hip    ;0;9;84;SBrkr;NA   ;2;PConc ;Min2;GasA ;1,26457E+12;COD  ;Abnorml;80400;2010/01/27 00:00:00.000;1;2010;1;0;1;661;TA;0;ALQ;Unf;709;No;1;TA;0;48;TA;Basment;1900;1;TA;Unf;240;;;;
902102100;1900;60;4800;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1.5Fin;4;5;1954;1157;687;0;Y;0;3;3;Wd Sdng;Wd Sdng;Gd;1844;3;1;3;0;50;8;771;BrkFace;0;Y;CompShg;Hip    ;0;9;84;SBrkr;NA   ;2;PConc ;Min2;GasA ;1,26457E+12;COD  ;Abnorml;80400;2010/01/27 00:00:00.000;1;2010;0;0;2;661;TA;0;ALQ;Unf;709;No;1;TA;0;48;TA;Basment;1900;1;TA;Unf;240;;;;
902103090;1920;60;5520;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1.5Fin;4;6;1980;1147;510;0;N;0;3;3;Wd Sdng;Wd Sdng;TA;1657;3;1;4;0;50;8;0;None   ;0;N;CompShg;Gable  ;0;9;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15354E+12;WD   ;Normal ;111500;2006/07/22 00:00:00.000;7;2006;1;0;0;863;Fa;0;LwQ;Unf;1147;No;0;TA;0;284;Fa;Detchd;1920;1;Fa;Unf;162;;;;
902103090;1920;60;5520;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1.5Fin;4;6;1980;1147;510;0;N;0;3;3;Wd Sdng;Wd Sdng;TA;1657;3;1;4;0;50;8;0;None   ;0;N;CompShg;Gable  ;0;9;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15354E+12;WD   ;Normal ;111500;2006/07/22 00:00:00.000;7;2006;0;0;4;863;Fa;0;LwQ;Unf;1147;No;0;TA;0;284;Fa;Detchd;1920;1;Fa;Unf;162;;;;
